2.6825800668595328:2.6825800668595328:2.6237698605645186:2.4471439885151587:2.164683955879079:1.7529777757299592:1.2587913928954102:0.6705418326206168:0.3646806458112127:0.3677039567830798:0.36524942283343176:0.3738623300006613:0.375340052480212:0.3663843279698228:0.34917165034698017:0.33459949579326825:1.0170154911662226:1.0272376896151914:1.0684437751923597:1.0342862909980346:1.0416193826338098:1.0733544038058391:1.0374925594723177:1.0318079924025199:1.79991388913563:2.2352632690787106:2.5179125785288408:2.6338773158441433:2.6372378592299084:2.6823995025089125:2.519231317749068:2.2382330621542392:0.9487999908518471:0.7167290463479007:0.49923827945521326:0.32685841586894543:0.0:0.974913680381991:0.731350850052993:0.4912745445337428:0.2643605887736704:1.0:0.7529809750190629:0.5059841183650351:0.25907284282793774:0.9670033549650696:0.7247932218937916:0.4874568401909955:0.2682580066859533:0.9598932037653612:0.731350850052993:0.5200119226208818:0.35778480126861306:0.7885318333813437:0.8192602632311015:0.917960530807054:1.0659150641050004:0.3302281793381757:0.39806479005653933:0.574386398074355:0.7895841450151027:0.41441637939475306:0.0:0.5907769774059722:0.8052038059470047:0.8117085342249573:0.8484694218484192:0.9502574417736898:1.0991529839094685
2.678064146050625:2.678064146050625:2.627233329647171:2.4575079255021337:2.1694447498583846:1.7455942736441385:1.2541716718312108:0.6609220231882198:0.3728278079523291:0.3574914193047265:0.37012191977352665:0.38718708994384665:0.36661357595208094:0.3716705538166597:0.34314489716156116:0.32597663976518615:1.0320815947154993:1.0320815947154993:1.0617088736267288:1.0453529451871686:1.034305312014134:1.0687187087095362:1.0238398963005637:1.0320815947154993:1.8133780726762285:2.237223601441961:2.5086295633358278:2.619076835312499:2.6287086435514997:2.677796036671751:2.5101745856246556:2.24011005309366:0.9593998219617519:0.7365489174990625:0.5123405315005494:0.3342415351073603:0.0:0.9754305077625293:0.741213126121152:0.49349589303136887:0.25868043174310784:1.0:0.7627906080798598:0.5086839231942121:0.2547650425021118:0.9640284994393004:0.7316587497832617:0.48793602277399595:0.2647162060207879:0.9485621998501162:0.7279202511375011:0.5084015562986306:0.34104613192512734:0.7966760353755834:0.826402346680179:0.9271264580792279:1.0795472065481884:0.33935777436733305:0.4042422940271078:0.5831247404735339:0.8036747879881443:0.4042422940271078:0.0:0.5831247404735339:0.8036747879881443:0.8134424900778089:0.8473359271643843:0.9503770526570582:1.1034903634351056
2.6504303290313596:2.660135615435647:2.5921988656375365:2.427037625722355:2.145578042209496:1.7280750234105526:1.2426358977476284:0.660141121140756:0.3591555996319818:0.36124829381497003:0.3626800166776695:0.3785694158283051:0.37694812608347605:0.3643647998092772:0.3365372578497665:0.3335845028769936:1.0089582728645403:1.017374735343536:1.0597881169025187:1.0316758387576328:1.031401809135173:1.0548868212262914:1.021072611179745:1.021072611179745:1.7860974673346313:2.2135156134439495:2.4951474624405416:2.6021937704044533:2.6032617307056327:2.6501459099476126:2.496959424889957:2.206544833390428:0.9456142845791968:0.7086707737189496:0.49543282982876496:0.326302303475714:0.0:0.9705451952727846:0.7215178155558706:0.48534540490808353:0.2613664993815457:1.0:0.747684008531403:0.5051324257551005:0.2628045652525329:0.9654836473628994:0.7181144106572122:0.485151227902949:0.269879977231767:0.9546881056467672:0.720733840877894:0.5125394548084319:0.35173313337919077:0.7867986438141902:0.8173424127117412:0.9139454768660318:1.0584536507485824:0.33131712228991794:0.39845645838921206:0.5709774639147345:0.7816924333762133:0.4119436135588317:0.0:0.5845138655837379:0.7946039632421144:0.8057318453755065:0.8414271347560291:0.94056884099612:1.0858728964453086
2.639461452030841:2.650854018430103:2.581116456528485:2.4065788209866765:2.1392408352851136:1.7206221376410742:1.243904054699275:0.6626115408397698:0.3487429162314578:0.363355235309782:0.3609297303773551:0.3756076158454206:0.36760731104690386:0.3620512133401586:0.3353094577139637:0.3420921323664533:1.0108198438677174:1.015088865767626:1.0558076196588702:1.022054105512323:1.0293004709313307:1.0553595518986805:1.0196051169911784:1.0094151370565625:1.7785888727804349:2.197357134918759:2.476511277605678:2.6027272598543987:2.5939899351739557:2.6390518362841218:2.478284061985609:2.2001535572945072:0.9453299152405198:0.7189519399041161:0.5029641865709455:0.329003409166597:0.0:0.9617692030835672:0.7227013887473146:0.48546439176903144:0.2612340774922813:1.0:0.7556990678048247:0.5116216930083758:0.2676221620524384:0.9690480143182039:0.7275467849728458:0.4926486605104115:0.2743542787533489:0.9485408424151959:0.7177291516548112:0.5068450373554937:0.3432751634444849:0.7796395563578324:0.8177093913173852:0.9112658258737706:1.0542065031820622:0.3158001420673045:0.3869492598904018:0.5581097441242954:0.7696963248141648:0.4030290714482423:0.0:0.5743386325721653:0.785166534237474:0.802192940328892:0.8239653626936746:0.9230531008707067:1.0697309588510207
2.6702637472231845:2.6820233802281055:2.611465827756388:2.4348759378573996:2.1642347425883406:1.7408536153282341:1.2585301696242626:0.6704026823754315:0.36460496760769084:0.367627651184752:0.3651736265978077:0.3691297111738959:0.3816586178705079:0.3663082962196935:0.3392521047737848:0.34611453170185497:1.022705300104486:1.0270245181627633:1.0682220526896729:1.0340716568261117:1.0414032267052276:1.0677687164439196:1.031593872524919:1.031593872524919:1.799501936902474:2.2349541512298012:2.517390063548249:2.633330735964324:2.6362445990148244:2.6818428533480385:2.519175320182494:2.2377685860183307:0.9451699552428741:0.7165803113731699:0.4991346779711409:0.3267905865009681:0.0:0.9730779104090809:0.731199080774552:0.4911725956768639:0.26430572889922915:1.0:0.7528247170763119:0.5058791169904674:0.25901908026183584:0.9688751458664683:0.7246428134485182:0.48735568358072895:0.2682023380228105:0.9596940075807867:0.7261683789549063:0.5128046398967953:0.3473114731361088:0.78836819795606:0.8304117180799025:0.9278882594037985:1.0744199360217646:0.3184291920766359:0.3979821840050727:0.574267201919492:0.7894202912150439:0.41433038007599887:0.0:0.5906543798926529:0.8050367107687907:0.8115400891913119:0.8370484807234748:0.9400335227700061:1.0902680704064962
2.690463862481583:2.676124474958894:2.6057179367472894:2.4367443702086917:2.1548999540534064:1.7465328037541832:1.2534759287702124:0.6620559853419441:0.35235930599829735:0.3685902687211831:0.3656188073076122:0.3791993485936123:0.3749917359925063:0.3590502700045236:0.35544163298988324:0.32665530611379434:1.0218749829414566:1.0341261519062008:1.071149923154485:1.0421501588494075:1.0376681819593645:1.077058741907072:1.0272950814885735:1.0341261519062008:1.8026931239144197:2.2253096803240466:2.5071496337469807:2.615101233702985:2.621312884339473:2.661856861592393:2.508731282097683:2.2287384079151824:0.9443037853530664:0.719342332628426:0.5077737614141189:0.32847175370033965:0.0:0.9679513364658192:0.731915376939436:0.499106699038382:0.2657195928474352:1.0:0.7606183417462878:0.5212653569842407:0.26794944670531906:0.9585830148043104:0.7241512834463097:0.49451573802328797:0.2705277138313433:0.953084306116541:0.7308306555179684:0.5239219868588844:0.35292173142567324:0.7887799062977804:0.8202127218978199:0.915402166556912:1.0666968295351873:0.32421754588042195:0.39457849110236454:0.5664842478080716:0.7878993607168423:0.4062190091312951:0.0:0.5746530264026016:0.7937928573355906:0.8168203947738599:0.8511839294263055:0.9468208145678091:1.0970372274003564
2.7144109203403506:2.6936258679339637:2.6324213122198246:2.4692109059208374:2.162911196966186:1.7548552843779104:1.265207246074887:0.6733291838631373:0.3474661461654322:0.369530611189603:0.37622959666781397:0.3649963215399829:0.3849802918926005:0.36098210011416215:0.33958881930186935:0.3522261781859781:1.0148768500739322:1.032567110475297:1.0682379836325193:1.0389981083279585:1.0323654962762698:1.0767778127133318:1.050355793967802:1.032567110475297:1.795660417892633:2.2244010504640523:2.5100132525334247:2.6231531705569853:2.6136928870680416:2.6729906971924295:2.5117542161402033:2.2273936034700625:0.942121898662827:0.7126781005036931:0.49812303821345266:0.3290032381670374:0.0:0.9695617352020586:0.7282797131250754:0.49054337830104705:0.266034499086891:1.0:0.7552205207559297:0.5105057817553705:0.266034499086891:0.9727768266007149:0.7325545280406589:0.4968677912667864:0.2775232435450111:0.9485077459953376:0.7210987083684576:0.5100978665629828:0.3468665492628283:0.7960142175057391:0.8267992516312037:0.9238265279740075:1.0692118538171225:0.32709963546866:0.39617236091173086:0.5716738500587253:0.785219412263543:0.4131477831934984:0.0:0.5835662276454088:0.7939194396176674:0.8161565865007725:0.8520924922334232:0.9517939589094304:1.0980263878324388
2.690463862481583:2.676124474958894:2.6057179367472894:2.4367443702086917:2.1548999540534064:1.7465328037541832:1.2534759287702124:0.6620559853419441:0.35235930599829735:0.3685902687211831:0.3656188073076122:0.3791993485936123:0.3749917359925063:0.3590502700045236:0.35544163298988324:0.32665530611379434:1.0218749829414566:1.0341261519062008:1.071149923154485:1.0421501588494075:1.0376681819593645:1.077058741907072:1.0272950814885735:1.0341261519062008:1.8026931239144197:2.2253096803240466:2.5071496337469807:2.615101233702985:2.621312884339473:2.661856861592393:2.508731282097683:2.2287384079151824:0.9443037853530664:0.719342332628426:0.5077737614141189:0.32847175370033965:0.0:0.9679513364658192:0.731915376939436:0.499106699038382:0.2657195928474352:1.0:0.7606183417462878:0.5212653569842407:0.26794944670531906:0.9585830148043104:0.7241512834463097:0.49451573802328797:0.2705277138313433:0.953084306116541:0.7308306555179684:0.5239219868588844:0.35292173142567324:0.7887799062977804:0.8202127218978199:0.915402166556912:1.0666968295351873:0.32421754588042195:0.39457849110236454:0.5664842478080716:0.7878993607168423:0.4062190091312951:0.0:0.5746530264026016:0.7937928573355906:0.8168203947738599:0.8511839294263055:0.9468208145678091:1.0970372274003564
2.6504303290313596:2.660135615435647:2.5921988656375365:2.427037625722355:2.145578042209496:1.7280750234105526:1.2426358977476284:0.660141121140756:0.3591555996319818:0.36124829381497003:0.3626800166776695:0.3785694158283051:0.37694812608347605:0.3643647998092772:0.3365372578497665:0.3335845028769936:1.0089582728645403:1.017374735343536:1.0597881169025187:1.0316758387576328:1.031401809135173:1.0548868212262914:1.021072611179745:1.021072611179745:1.7860974673346313:2.2135156134439495:2.4951474624405416:2.6021937704044533:2.6032617307056327:2.6501459099476126:2.496959424889957:2.206544833390428:0.9456142845791968:0.7086707737189496:0.49543282982876496:0.326302303475714:0.0:0.9705451952727846:0.7215178155558706:0.48534540490808353:0.2613664993815457:1.0:0.747684008531403:0.5051324257551005:0.2628045652525329:0.9654836473628994:0.7181144106572122:0.485151227902949:0.269879977231767:0.9546881056467672:0.720733840877894:0.5125394548084319:0.35173313337919077:0.7867986438141902:0.8173424127117412:0.9139454768660318:1.0584536507485824:0.33131712228991794:0.39845645838921206:0.5709774639147345:0.7816924333762133:0.4119436135588317:0.0:0.5845138655837379:0.7946039632421144:0.8057318453755065:0.8414271347560291:0.94056884099612:1.0858728964453086
2.678064146050625:2.678064146050625:2.627233329647171:2.4575079255021337:2.1694447498583846:1.7455942736441385:1.2541716718312108:0.6609220231882198:0.3728278079523291:0.3574914193047265:0.37012191977352665:0.38718708994384665:0.36661357595208094:0.3716705538166597:0.34314489716156116:0.32597663976518615:1.0320815947154993:1.0320815947154993:1.0617088736267288:1.0453529451871686:1.034305312014134:1.0687187087095362:1.0238398963005637:1.0320815947154993:1.8133780726762285:2.237223601441961:2.5086295633358278:2.619076835312499:2.6287086435514997:2.677796036671751:2.5101745856246556:2.24011005309366:0.9593998219617519:0.7365489174990625:0.5123405315005494:0.3342415351073603:0.0:0.9754305077625293:0.741213126121152:0.49349589303136887:0.25868043174310784:1.0:0.7627906080798598:0.5086839231942121:0.2547650425021118:0.9640284994393004:0.7316587497832617:0.48793602277399595:0.2647162060207879:0.9485621998501162:0.7279202511375011:0.5084015562986306:0.34104613192512734:0.7966760353755834:0.826402346680179:0.9271264580792279:1.0795472065481884:0.33935777436733305:0.4042422940271078:0.5831247404735339:0.8036747879881443:0.4042422940271078:0.0:0.5831247404735339:0.8036747879881443:0.8134424900778089:0.8473359271643843:0.9503770526570582:1.1034903634351056
